,AirTempC,RainfallMm,WindSpeedMs,WindDirection,HumidityPercent,PressureHpa,SunshineHours,SolarRadiationMJm2,GroundTempC,HorizontalSurfaceTemp,OutdoorTemp,InclinedSurfaceTemp,ModuleTemp,SoccerField,StudentCenter,CentralWarehouse,AcademicBuilding,DasanBuilding,FacilitiesManagement,CollegeC,AnimalLab,MainLibrary,LGLibrary,RenewableEnergy,SamsungEnvBuilding,CentralResearchEquip,IndustryCollab,DormB
706,31.0,0.0,0.1,0.0,81,1003.8,1.0,2.39,49.5,722.0,38.2,651.0,43.1,73.0,23.1,17.3,14.2,16.8,61.3,0.0,20.4,15.8,21.1,35.6,31.2,58.3,59.2,24.8
707,32.7,0.0,1.3,90.0,66,1003.4,1.0,2.85,54.8,830.0,41.0,803.0,47.9,94.2,26.7,18.8,8.0,20.8,73.0,0.0,24.5,19.3,26.3,43.3,37.8,71.5,71.2,30.4
708,33.5,0.0,1.8,90.0,58,1002.9,1.0,3.48,60.5,379.0,36.3,384.0,46.5,44.7,9.7,20.8,9.0,10.6,45.5,0.0,12.0,22.8,32.2,48.4,27.3,79.3,83.7,33.7
709,34.3,0.0,1.6,70.0,54,1002.3,1.0,3.6,62.6,985.0,43.4,1021.0,54.3,106.6,29.7,19.8,3.9,26.1,88.8,0.0,28.6,23.1,32.5,51.2,45.7,85.7,85.0,9.7
710,33.4,0.0,1.7,70.0,57,1001.9,1.0,3.22,55.1,633.0,40.8,685.0,50.5,74.3,20.7,13.4,5.4,17.6,61.6,0.0,19.0,14.5,19.3,34.7,28.7,51.8,53.2,24.3
711,33.2,0.0,0.6,110.0,59,1001.2,0.7,2.01,46.1,813.0,44.3,866.0,54.4,91.8,25.5,15.3,1.8,24.2,77.8,0.0,25.5,18.5,18.0,39.7,40.3,67.8,74.2,9.5
712,33.7,0.0,0.0,0.0,57,1000.9,0.7,2.07,45.4,547.0,43.4,579.0,47.9,28.8,15.8,10.4,5.8,17.0,54.5,0.0,9.9,14.2,19.1,29.6,27.1,37.9,41.3,25.3
713,32.6,0.0,0.2,0.0,65,1000.8,0.5,1.32,40.9,115.0,38.4,125.0,39.4,11.2,4.1,2.4,1.0,4.3,11.6,0.0,4.8,3.6,4.5,8.2,7.0,12.9,13.5,5.7
714,32.6,0.0,0.8,200.0,67,1000.9,0.5,0.8,36.3,64.0,35.9,63.0,35.2,4.2,1.9,1.0,0.0,1.6,4.5,0.0,2.2,1.6,1.9,3.9,3.0,5.5,6.1,2.4
715,31.5,0.0,2.2,200.0,72,1000.9,0.2,0.3,32.1,27.0,34.5,22.0,32.2,-0.5,0.5,0.0,0.0,0.2,0.6,0.0,0.7,0.5,0.5,0.8,0.0,0.4,2.1,0.8
716,30.9,0.0,2.5,200.0,81,1001.2,0.0,0.08,29.8,0.0,31.6,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,29.9,0.0,3.6,200.0,86,1001.8,0.0,0.0,28.6,0.0,30.8,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,29.2,0.0,2.5,230.0,88,1002.1,0.0,0.0,27.8,0.0,29.3,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,28.9,0.0,1.4,200.0,91,1002.2,0.0,0.0,27.1,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,28.2,0.0,1.1,200.0,97,1002.2,0.0,0.0,26.7,0.0,27.5,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,27.4,0.0,0.4,0.0,99,1002.3,0.0,0.0,26.2,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,27.1,0.0,0.0,0.0,99,1002.0,0.0,0.0,25.8,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,26.9,0.0,0.2,0.0,99,1001.9,0.0,0.0,25.5,0.0,26.7,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,26.6,0.0,0.3,0.0,99,1001.8,0.0,0.0,25.3,0.0,26.4,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,26.4,0.0,0.0,0.0,99,1001.6,0.0,0.0,25.0,0.0,25.9,0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,25.9,0.0,0.0,0.0,99,1001.6,0.0,0.06,24.9,10.0,25.6,6.0,23.3,0.0,0.0,0.0,0.0,-0.2,-0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9,0.3
727,26.4,0.0,0.5,70.0,99,1001.4,0.7,0.37,26.2,139.0,31.6,61.0,25.6,4.1,3.2,2.6,2.1,1.1,3.4,0.0,1.8,1.3,1.6,4.2,2.5,4.4,5.2,2.1
728,27.9,0.0,0.4,0.0,96,1001.6,1.0,1.02,33.9,346.0,34.1,229.0,31.1,24.0,10.5,8.9,6.0,4.2,17.8,0.0,6.9,5.4,5.5,13.5,10.5,19.4,20.4,8.9
729,29.8,0.0,1.3,70.0,86,1001.9,1.0,1.74,41.4,557.0,34.3,453.0,37.1,50.4,18.0,14.0,10.3,11.1,41.1,0.0,14.2,11.3,13.7,25.8,22.0,40.9,41.6,17.7
730,31.1,0.0,1.6,50.0,74,1001.5,1.0,2.33,49.7,675.0,42.8,609.0,44.9,68.9,21.9,16.1,13.3,15.8,57.0,0.0,19.2,15.0,20.3,33.7,29.3,54.7,54.7,23.3
731,32.6,0.0,0.8,90.0,77,1001.4,1.0,2.88,57.8,872.0,45.1,843.0,55.6,96.4,25.3,18.1,7.6,20.8,73.1,0.0,24.9,19.2,26.6,42.4,37.8,70.3,72.7,22.1
732,33.3,0.0,0.9,50.0,68,1000.8,0.8,2.78,58.6,994.0,44.2,991.0,58.2,14.6,29.0,18.9,8.7,24.3,84.1,0.0,6.5,21.9,30.6,48.3,9.9,81.8,60.3,34.3
733,34.0,0.0,0.5,180.0,62,1000.2,1.0,3.56,64.9,1016.0,48.5,1044.0,53.1,23.8,15.0,10.4,9.7,18.8,80.3,0.0,15.0,7.4,10.2,18.1,44.5,35.6,29.5,30.2
734,33.7,0.0,0.7,160.0,63,999.4,0.8,2.86,49.6,292.0,46.3,318.0,55.7,63.7,27.2,5.9,8.6,25.8,29.9,0.0,29.1,7.1,10.1,49.7,45.7,86.9,84.5,35.4
735,34.0,0.0,0.0,0.0,65,999.0,0.1,1.05,46.2,174.0,41.9,159.0,41.6,13.0,5.6,3.5,1.5,4.6,14.8,0.0,5.0,5.0,9.7,10.3,8.1,15.2,13.8,6.9
736,33.2,0.0,0.0,0.0,70,998.7,0.1,0.96,42.3,312.0,27.5,337.0,28.5,21.3,8.5,5.1,1.1,4.9,29.5,0.0,5.1,4.2,5.1,8.8,7.9,13.7,13.5,5.4
737,32.7,0.0,0.1,0.0,72,998.2,0.1,0.71,37.6,210.0,29.9,219.0,31.3,28.5,8.3,4.7,2.8,10.8,23.6,0.0,9.7,8.2,10.6,14.5,16.2,30.1,29.2,11.4
738,28.8,2.3,2.1,20.0,98,998.0,0.0,0.32,30.3,253.0,37.1,265.0,39.0,25.3,7.4,3.5,2.1,7.9,24.0,0.0,8.8,6.9,7.6,14.5,13.0,24.5,24.6,10.2
739,29.3,1.1,0.0,0.0,98,998.5,0.0,0.3,29.5,46.0,32.8,39.0,31.3,0.8,1.0,0.4,0.0,0.6,1.9,0.0,1.1,0.9,1.1,1.5,1.5,2.6,3.1,1.3
740,28.1,0.0,1.9,180.0,99,999.1,0.0,0.1,28.1,0.0,30.7,0.0,28.5,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,27.9,0.0,0.4,0.0,99,999.2,0.0,0.0,27.6,0.0,29.7,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,28.2,0.0,0.5,180.0,99,999.4,0.0,0.0,27.5,0.0,29.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,27.7,0.0,0.0,0.0,99,999.4,0.0,0.0,26.9,0.0,29.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,27.5,0.0,0.0,0.0,99,999.6,0.0,0.0,26.2,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,27.1,0.0,0.0,0.0,99,999.6,0.0,0.0,26.1,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,26.7,0.0,0.0,0.0,99,999.8,0.0,0.0,25.8,0.0,27.2,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,26.7,0.0,0.0,0.0,99,999.7,0.0,0.0,25.4,0.0,27.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,26.1,0.0,0.0,0.0,99,999.5,0.0,0.0,25.2,0.0,26.1,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,26.0,0.0,0.0,0.0,99,999.5,0.0,0.0,24.9,0.0,25.9,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,26.0,0.0,0.0,0.0,99,999.3,0.0,0.07,24.9,7.0,25.9,5.0,23.9,0.0,0.0,0.0,0.0,-0.2,-0.6,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.2
751,26.3,0.0,0.0,0.0,99,999.2,0.8,0.37,25.7,150.0,31.0,57.0,25.6,2.8,3.4,2.9,2.1,0.8,2.6,0.0,1.5,1.1,1.3,3.9,2.1,3.6,4.1,1.7
752,28.5,0.0,0.0,0.0,98,999.3,1.0,1.06,31.7,352.0,34.2,233.0,31.3,24.3,10.9,9.4,6.0,4.0,17.5,0.0,6.8,5.4,5.2,13.7,10.5,19.1,20.8,8.9
753,30.1,0.0,0.1,0.0,87,999.4,1.0,1.79,35.8,549.0,38.1,453.0,37.7,50.9,18.0,14.1,10.2,10.7,40.7,0.0,14.2,11.2,13.4,25.8,21.8,40.7,41.4,17.6
754,31.2,0.0,0.1,0.0,77,999.6,1.0,2.27,36.8,754.0,37.9,690.0,44.9,76.5,23.9,18.0,7.2,17.2,63.7,0.0,21.2,16.6,22.5,37.7,32.8,61.6,61.9,24.8
755,32.5,0.0,2.1,200.0,70,999.3,0.7,2.17,44.9,877.0,51.3,873.0,56.0,97.0,26.0,18.8,8.2,21.7,75.9,0.0,25.6,20.0,27.0,44.6,39.3,74.6,76.7,31.8
756,31.6,0.0,0.6,200.0,73,998.8,0.4,1.64,36.4,223.0,39.2,231.0,42.3,108.7,7.9,5.3,9.7,6.9,21.9,0.0,7.9,6.2,8.3,15.8,11.8,22.3,87.2,38.2
757,31.4,0.0,0.0,0.0,75,998.3,0.2,1.19,35.3,330.0,40.3,324.0,45.0,32.0,10.5,7.4,10.1,9.0,29.6,0.0,9.9,8.3,10.6,17.9,15.1,28.5,28.7,15.7
758,31.6,0.0,0.0,0.0,76,997.8,0.1,0.89,36.2,345.0,46.6,344.0,45.0,40.9,11.5,7.7,8.7,12.8,32.8,0.0,32.5,9.2,16.0,37.1,21.5,85.9,90.9,32.0
759,31.9,0.0,1.4,180.0,74,997.4,0.1,0.97,36.1,886.0,52.8,956.0,56.1,89.3,27.0,17.0,6.3,23.6,81.5,0.0,27.6,20.8,29.8,46.4,40.6,77.6,82.2,19.4
760,33.1,0.0,2.5,230.0,73,997.3,0.2,1.02,40.4,111.0,41.5,104.0,42.3,6.8,3.2,1.7,0.6,2.6,8.4,0.0,2.8,2.5,3.1,5.4,4.4,7.9,7.4,3.1
761,32.4,0.0,3.1,200.0,70,997.1,0.7,1.55,37.0,145.0,38.9,149.0,39.3,28.1,5.0,3.0,1.2,4.6,13.7,0.0,5.6,3.9,5.0,8.9,8.0,14.5,15.5,6.1
762,32.2,0.0,2.1,180.0,68,997.1,1.0,1.18,33.2,62.0,36.3,58.0,34.0,3.9,1.8,0.6,0.0,1.6,4.8,0.0,2.2,1.6,1.8,3.8,3.1,5.6,6.5,2.6
763,31.6,0.0,2.4,180.0,70,997.4,0.8,0.39,31.1,51.0,34.8,48.0,31.9,3.1,1.5,0.6,0.0,1.0,3.3,0.0,1.7,1.3,1.5,3.2,2.4,4.4,5.0,2.0
764,30.1,0.0,2.0,180.0,78,997.9,0.1,0.11,28.5,0.0,31.9,0.0,29.9,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,29.4,0.0,1.2,200.0,80,998.4,0.0,0.0,27.2,0.0,30.7,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,29.2,0.0,0.9,230.0,77,998.4,0.0,0.0,26.5,0.0,28.1,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,28.9,0.0,0.7,200.0,80,998.2,0.0,0.0,25.9,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,27.5,0.0,0.7,110.0,93,998.1,0.0,0.0,25.7,0.0,27.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,27.4,0.0,0.2,0.0,90,998.5,0.0,0.0,25.4,0.0,26.9,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,26.9,0.0,0.3,0.0,95,998.3,0.0,0.0,25.2,0.0,26.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,26.0,0.0,1.0,90.0,97,998.2,0.0,0.0,24.9,0.0,25.9,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,26.2,0.0,0.3,0.0,96,998.0,0.0,0.0,24.9,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,25.4,0.0,0.8,70.0,98,997.7,0.0,0.0,24.5,0.0,25.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,25.3,0.0,0.0,0.0,99,997.9,0.0,0.07,24.3,3.0,25.1,1.0,23.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.1
775,26.1,0.0,0.0,0.0,98,998.1,0.7,0.33,25.2,163.0,30.8,57.0,25.6,2.1,3.3,3.1,2.1,0.7,2.2,0.0,1.4,0.9,1.2,3.7,1.9,3.3,3.9,1.6
776,28.1,0.0,0.0,0.0,89,998.1,1.0,1.06,31.9,376.0,33.7,249.0,31.1,25.8,11.4,10.0,6.4,4.4,18.8,0.0,7.3,5.8,5.6,14.7,11.3,20.9,21.8,9.3
777,30.2,0.0,0.0,0.0,81,997.8,1.0,1.81,39.2,555.0,39.1,457.0,39.1,49.0,18.0,14.3,9.8,10.3,41.3,0.0,13.6,11.0,12.7,23.9,21.0,37.7,39.3,16.4
778,31.6,0.0,1.2,50.0,75,997.8,1.0,2.48,48.5,723.0,43.3,660.0,47.7,73.4,22.7,17.1,14.2,16.7,60.6,0.0,20.4,16.0,21.4,36.2,31.5,58.9,59.1,24.8
779,30.4,0.0,0.0,0.0,82,997.5,0.4,1.55,38.6,711.0,43.6,685.0,47.9,29.7,29.5,19.3,18.3,22.1,75.3,0.0,10.5,24.1,33.1,42.0,39.1,74.2,18.3,33.1
780,33.0,0.0,0.9,140.0,72,997.0,0.7,2.57,51.8,328.0,42.8,330.0,42.1,59.7,11.5,7.1,5.3,9.2,31.8,0.0,10.3,7.5,10.0,16.6,15.3,27.2,27.8,10.6
781,31.5,0.0,0.8,70.0,79,996.5,0.3,1.58,44.2,261.0,36.7,233.0,36.9,23.9,8.2,5.4,6.8,7.0,21.2,0.0,8.1,6.4,8.8,15.2,12.3,23.5,22.5,15.4
782,32.8,0.0,0.7,140.0,71,996.0,0.6,1.99,50.1,175.0,39.0,179.0,40.9,18.3,6.0,3.8,19.9,6.4,16.5,0.0,7.3,5.2,7.3,14.3,10.4,20.7,5.7,38.4
783,31.4,0.0,1.3,140.0,79,995.5,0.1,0.85,38.8,158.0,42.0,134.0,42.2,9.5,4.5,2.6,2.6,3.3,10.7,0.0,3.8,3.4,4.4,7.7,6.1,11.2,16.9,5.2
784,34.0,0.0,1.2,200.0,63,995.5,0.7,1.81,50.3,155.0,37.1,159.0,39.4,18.0,5.4,3.2,3.3,5.4,14.4,0.0,6.3,4.3,5.8,10.2,8.9,16.5,18.5,8.1
785,33.6,0.0,0.2,0.0,63,995.3,1.0,1.96,43.0,114.0,37.3,128.0,36.8,12.4,5.6,2.2,5.2,13.6,13.2,0.0,14.7,10.0,12.7,22.4,20.6,41.8,26.2,8.2
786,33.2,0.0,2.3,200.0,63,995.0,0.8,1.04,35.4,31.0,37.0,30.0,35.4,0.9,1.0,0.0,0.0,0.8,2.5,0.0,1.6,1.1,1.1,2.7,2.1,3.7,4.3,1.8
787,31.5,0.0,1.4,180.0,71,995.2,1.0,0.44,31.7,15.0,34.4,15.0,31.3,-0.6,0.4,0.0,0.0,0.4,0.9,0.0,1.1,0.5,0.4,0.7,0.0,1.0,2.3,0.9
788,30.2,0.0,1.3,180.0,79,995.5,0.2,0.08,29.4,0.0,31.2,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,29.5,0.0,1.8,230.0,86,996.1,0.0,0.0,28.4,0.0,31.5,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,28.9,0.0,1.2,230.0,89,996.1,0.0,0.0,27.6,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,28.6,0.0,0.0,0.0,90,995.8,0.0,0.0,27.0,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,27.8,0.0,0.1,0.0,95,995.3,0.0,0.0,26.5,0.0,27.5,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,27.6,0.0,0.0,0.0,98,994.8,0.0,0.0,26.1,0.0,27.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,27.0,0.0,0.3,0.0,99,994.3,0.0,0.0,25.6,0.0,25.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,26.5,0.0,0.7,50.0,98,994.1,0.0,0.0,25.2,0.0,25.9,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,26.8,0.0,0.0,0.0,97,994.3,0.0,0.0,24.9,0.0,24.9,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,26.0,0.0,0.0,0.0,99,994.5,0.0,0.0,24.7,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,25.5,0.0,0.0,0.0,99,994.9,0.0,0.06,24.6,6.0,24.7,4.0,23.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,0.0,-0.0,0.6,0.0,0.0,0.6,0.2
799,25.9,0.0,1.2,50.0,99,994.8,0.7,0.36,25.5,153.0,29.9,53.0,25.6,1.9,3.2,3.0,2.0,0.6,2.1,0.0,1.4,0.9,1.1,3.2,1.8,3.2,3.8,1.5
800,28.2,0.0,0.0,0.0,96,994.6,1.0,1.05,33.0,350.0,37.6,229.0,31.3,23.9,10.5,9.5,5.9,3.8,17.0,0.0,6.7,5.3,5.1,13.6,10.4,19.0,20.2,8.5
801,29.8,0.0,0.7,50.0,85,994.6,1.0,1.78,41.5,545.0,39.2,450.0,41.2,49.8,17.4,13.9,9.9,10.5,40.2,0.0,14.1,11.2,13.3,25.6,21.8,40.7,41.0,17.4
802,32.0,0.0,1.5,50.0,78,994.2,1.0,2.44,50.8,699.0,41.4,641.0,47.8,71.2,22.4,16.3,13.9,16.9,59.3,0.0,20.6,15.9,21.6,36.2,31.4,57.2,58.5,24.0
803,32.3,0.0,0.9,90.0,75,993.5,1.0,2.95,57.4,871.0,41.7,849.0,52.6,93.9,26.3,18.4,1.7,21.2,74.5,0.0,26.2,19.9,27.6,44.4,39.4,74.2,38.0,5.9
804,33.4,0.0,0.2,0.0,68,992.9,1.0,3.53,62.9,967.0,46.9,978.0,56.9,106.7,28.4,19.1,9.0,8.7,84.0,0.0,27.1,22.3,30.4,9.8,41.6,29.3,83.5,34.7
805,34.8,0.0,0.6,50.0,67,992.2,0.8,2.69,61.9,976.0,51.9,1021.0,63.4,111.9,27.8,17.4,8.9,25.2,79.6,0.0,29.1,23.3,32.6,50.4,45.0,85.0,28.8,33.4
806,33.1,0.0,0.3,0.0,68,991.6,0.8,2.78,53.1,933.0,46.7,991.0,51.6,103.9,30.0,18.6,8.8,26.9,89.1,0.0,29.8,23.1,32.5,51.2,46.9,87.6,85.6,34.2
807,34.9,0.0,0.3,0.0,57,991.4,0.8,2.5,56.4,770.0,46.9,838.0,56.2,86.0,24.0,14.8,7.1,22.5,74.2,0.0,24.8,20.0,27.2,42.3,38.6,72.0,20.1,30.5
808,35.1,0.0,0.1,0.0,61,990.8,0.6,1.65,52.4,585.0,42.8,652.0,49.1,64.9,19.8,10.8,5.5,19.9,62.4,0.0,20.8,16.9,22.2,35.5,32.8,60.7,59.6,25.6
809,34.4,0.0,1.8,50.0,67,990.4,0.9,1.81,46.2,394.0,42.4,444.0,44.9,41.7,13.4,5.9,3.6,13.4,41.7,0.0,14.9,12.0,13.8,24.9,23.1,42.8,42.8,18.5
810,33.7,0.0,1.1,50.0,71,990.3,0.9,1.03,37.7,186.0,38.1,208.0,40.4,15.4,4.3,1.4,1.5,6.1,18.2,0.0,7.1,5.7,4.9,11.7,10.3,20.3,20.4,8.8
811,32.5,0.0,1.0,50.0,76,990.3,1.0,0.45,33.8,23.0,32.8,23.0,31.3,0.5,0.6,0.0,0.0,0.5,1.8,0.0,1.3,0.9,0.9,1.6,1.5,1.4,2.8,1.4
812,30.8,0.0,0.0,0.0,85,991.0,0.1,0.09,30.7,0.0,30.3,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,29.7,0.0,1.6,70.0,90,991.5,0.0,0.0,29.3,0.0,29.7,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,28.9,0.0,2.2,70.0,92,991.8,0.0,0.0,28.6,0.0,29.1,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,28.9,0.0,1.5,70.0,88,991.7,0.0,0.0,28.2,0.0,28.2,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,27.9,0.0,1.6,70.0,93,991.5,0.0,0.0,27.5,0.0,27.6,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,27.9,0.0,1.1,50.0,93,991.2,0.0,0.0,27.8,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,28.2,0.0,1.0,50.0,95,991.1,0.0,0.0,28.0,0.0,27.3,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,27.5,0.0,0.0,0.0,97,990.7,0.0,0.0,26.9,0.0,26.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,27.2,0.0,1.1,50.0,98,990.8,0.0,0.0,26.4,0.0,26.1,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,26.6,0.0,0.3,0.0,99,990.4,0.0,0.0,26.1,0.0,27.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,26.9,0.0,0.7,50.0,99,990.3,0.0,0.07,26.1,14.0,26.0,10.0,24.4,0.0,0.0,0.0,0.0,-0.1,-0.6,0.0,0.4,0.1,0.0,0.6,0.0,0.0,0.8,0.3
823,27.4,0.0,0.0,0.0,99,990.6,0.6,0.34,28.4,135.0,33.8,70.0,28.3,5.1,3.3,2.7,2.0,1.3,4.4,0.0,2.2,1.5,1.9,4.6,3.0,5.5,6.2,2.6
824,28.7,0.0,0.4,0.0,97,990.7,1.0,0.93,34.6,308.0,34.9,213.0,31.3,21.3,9.4,8.1,5.4,4.0,16.3,0.0,6.4,5.0,5.3,12.5,9.9,18.1,18.9,8.0
825,30.1,0.0,0.2,0.0,89,990.7,0.9,1.55,42.7,520.0,39.9,432.0,40.6,46.9,16.6,13.2,9.6,10.3,38.6,0.0,13.7,10.7,13.0,24.3,20.5,38.4,39.2,16.4
826,31.6,0.0,1.0,70.0,83,990.7,1.0,2.33,51.1,700.0,43.6,642.0,49.6,69.9,22.0,16.2,13.6,16.3,58.7,0.0,19.9,15.4,20.5,35.0,30.5,57.1,57.8,24.7
827,33.3,0.0,0.1,0.0,74,990.4,1.0,3.01,59.7,812.0,41.5,791.0,49.2,86.5,26.1,18.6,15.9,20.0,72.2,0.0,22.4,18.9,26.0,41.8,36.7,68.9,70.1,29.9
