,AirTempC,RainfallMm,WindSpeedMs,WindDirection,HumidityPercent,PressureHpa,SunshineHours,SolarRadiationMJm2,GroundTempC,HorizontalSurfaceTemp,OutdoorTemp,InclinedSurfaceTemp,ModuleTemp,SoccerField,StudentCenter,CentralWarehouse,AcademicBuilding,DasanBuilding,FacilitiesManagement,CollegeC,AnimalLab,MainLibrary,LGLibrary,RenewableEnergy,SamsungEnvBuilding,CentralResearchEquip,IndustryCollab,DormB
757,29.1,0.0,3.0,140,93,995.6,0.0,1.25,32.6,234.0,31.3,218.0,31.2,16.1,8.9,5.4,4.7,6.5,21.4,2.9,6.9,5.5,7.7,13.1,10.5,19.4,18.8,8.6
758,28.9,0.0,1.2,110,95,995.0,0.0,1.04,31.4,111.0,30.6,102.0,31.3,6.7,4.1,2.2,0.8,2.8,9.1,1.4,3.6,2.6,3.5,6.3,5.1,9.4,10.2,4.1
759,29.0,0.0,1.3,110,97,994.3,0.0,0.83,32.1,223.0,30.6,209.0,31.2,13.7,8.5,4.8,1.6,5.7,21.1,2.5,6.3,5.2,6.6,11.3,9.8,16.5,17.1,7.3
760,28.8,0.0,2.7,110,97,993.9,0.0,0.9,30.4,41.0,28.1,38.0,26.1,1.5,1.4,0.7,0.0,0.8,2.6,0.7,1.6,1.1,1.4,2.9,2.1,3.9,4.8,1.9
761,28.7,0.0,4.0,180,97,994.4,0.0,0.41,29.0,57.0,30.2,53.0,28.5,2.6,2.0,1.0,0.0,1.1,4.1,0.9,1.9,1.4,1.8,3.5,2.7,4.9,5.1,2.3
762,28.4,0.0,4.7,200,98,995.2,0.0,0.32,27.8,9.0,29.9,9.0,28.5,0.0,0.0,0.0,0.0,-0.1,-0.3,0.4,0.6,0.3,0.0,0.7,0.0,0.0,1.3,0.0
763,28.3,0.0,3.5,200,98,996.1,0.0,0.19,27.6,0.0,29.4,0.0,28.3,0.0,0.0,0.0,0.0,-0.4,-0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,27.9,0.0,2.8,200,99,997.2,0.0,0.07,26.9,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,27.5,0.0,3.1,180,99,998.2,0.0,0.0,26.3,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,27.4,0.0,3.2,200,98,999.0,0.0,0.0,26.2,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,26.7,0.0,3.0,200,99,999.4,0.0,0.0,26.2,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,26.9,0.0,2.8,200,99,999.3,0.0,0.0,25.7,0.0,27.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,27.0,0.0,1.9,200,99,999.4,0.0,0.0,25.9,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,26.5,0.0,3.3,200,99,999.9,0.0,0.0,25.9,0.0,25.6,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,26.3,0.0,1.7,200,99,1000.4,0.0,0.0,26.0,0.0,26.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,25.8,0.7,2.4,180,99,1000.9,0.0,0.0,25.9,0.0,26.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,25.6,0.2,2.0,180,99,1001.0,0.0,0.0,25.9,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,25.7,0.3,1.9,180,99,1001.5,0.0,0.07,25.7,0.0,25.8,0.0,24.4,0.0,0.0,0.0,0.0,-0.2,0.0,0.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.1,-0.0
775,26.1,0.0,2.3,180,99,1001.7,0.0,0.18,26.7,50.0,27.1,47.0,25.6,2.5,1.8,0.9,0.8,0.9,3.7,0.8,1.7,1.2,1.6,3.2,2.4,4.3,4.8,2.0
776,26.1,0.3,1.9,270,99,1002.1,0.0,0.48,27.7,38.0,28.0,37.0,26.6,2.7,1.3,0.6,0.6,0.6,2.4,0.7,1.6,0.9,1.2,2.7,2.0,3.6,5.4,1.9
777,27.3,0.0,2.8,230,99,1002.7,0.2,0.59,30.1,254.0,33.1,236.0,33.9,21.5,9.9,6.4,7.1,8.2,23.0,3.4,11.2,6.4,9.1,20.0,15.3,37.8,28.7,12.6
778,28.7,0.0,3.5,200,97,1002.7,0.7,1.92,34.5,830.0,36.8,771.0,39.3,37.1,30.4,21.8,4.2,11.8,77.4,2.5,9.3,19.0,15.8,32.8,35.3,61.5,58.9,9.1
779,28.5,0.0,3.5,230,98,1002.8,0.1,1.26,33.0,527.0,38.4,544.0,41.5,24.2,16.0,13.8,14.3,13.2,37.6,4.5,15.7,9.3,12.4,26.5,26.0,46.6,52.4,28.1
780,28.5,0.2,3.3,230,99,1002.9,0.3,1.56,34.2,298.0,35.4,293.0,36.8,21.9,11.7,7.3,6.6,9.6,20.7,3.9,10.7,8.0,10.9,18.3,16.1,29.5,30.7,12.9
781,29.3,0.0,2.9,230,97,1002.7,0.1,1.68,34.5,281.0,37.9,252.0,37.2,16.2,10.0,6.2,6.2,7.3,17.3,3.5,8.0,7.2,9.7,15.6,12.7,24.3,22.1,10.8
782,29.1,0.0,2.9,230,97,1002.6,0.1,1.01,33.8,949.0,42.6,1044.0,47.7,82.6,37.6,17.7,14.7,20.7,62.6,6.6,22.0,29.9,34.6,37.5,54.0,67.0,99.2,35.6
783,30.2,0.0,3.2,230,89,1002.3,0.5,2.07,36.5,281.0,39.3,294.0,41.0,66.6,11.1,6.4,5.7,9.6,20.7,3.5,11.8,7.4,9.8,17.0,15.9,28.8,33.4,12.4
784,30.1,0.0,2.1,250,87,1002.4,0.3,1.33,34.3,270.0,35.2,263.0,35.4,18.1,10.1,6.1,6.2,8.2,18.5,3.6,9.1,7.8,10.6,16.0,13.8,25.8,25.7,12.4
785,31.4,0.0,2.8,270,76,1002.1,0.6,1.49,35.5,136.0,34.2,126.0,33.7,8.0,5.0,2.5,2.7,3.8,8.3,1.8,4.7,3.6,4.6,8.3,6.9,12.7,13.3,0.4
786,30.7,0.0,2.4,270,81,1002.3,0.4,0.75,31.7,299.0,39.4,324.0,41.0,17.1,8.4,3.5,6.0,9.4,21.0,3.9,11.1,9.0,8.9,18.7,16.6,32.1,31.8,13.7
787,29.7,0.0,1.3,250,84,1002.7,0.9,0.6,29.1,24.0,30.9,24.0,28.5,0.6,0.8,0.1,0.0,0.5,1.2,0.6,1.3,0.9,0.9,0.9,1.6,1.4,3.1,1.4
788,28.5,0.0,1.9,230,98,1002.9,0.2,0.11,27.7,0.0,27.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,28.1,0.0,1.5,250,97,1003.6,0.0,0.0,26.6,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,27.6,0.0,2.0,230,98,1004.1,0.0,0.0,26.5,0.0,25.9,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,27.1,0.0,0.9,230,99,1004.1,0.0,0.0,26.0,0.0,26.4,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,27.0,0.0,1.2,200,99,1004.2,0.0,0.0,25.8,0.0,26.1,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,26.2,2.6,1.3,250,99,1004.1,0.0,0.0,26.4,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,25.9,0.0,1.0,230,99,1003.9,0.0,0.0,25.9,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,26.2,0.1,0.4,0,99,1004.0,0.0,0.0,26.3,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,26.0,0.0,0.8,200,99,1003.8,0.0,0.0,26.1,0.0,25.6,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,25.7,0.1,0.7,200,99,1003.9,0.0,0.0,26.2,0.0,25.7,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,25.9,0.1,0.6,180,99,1004.2,0.0,0.06,25.9,6.0,26.0,5.0,24.4,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0
799,26.3,0.0,0.9,180,99,1004.4,0.1,0.25,27.0,73.0,28.0,51.0,25.6,3.6,2.4,2.2,1.8,1.0,2.7,0.8,1.7,1.4,1.8,4.0,2.4,4.3,4.8,2.1
800,27.8,0.0,1.1,180,99,1004.6,0.5,0.78,30.5,94.0,30.8,87.0,30.9,4.3,3.3,1.9,2.1,2.4,5.0,1.3,2.8,2.3,3.0,7.6,6.6,8.6,8.3,4.1
801,28.1,0.0,0.3,0,99,1004.8,0.1,0.74,30.5,648.0,40.3,538.0,44.9,28.6,14.9,15.6,11.6,13.2,36.4,5.5,16.9,13.1,16.5,30.3,26.1,48.0,48.5,19.8
802,29.8,0.0,0.5,270,90,1004.4,0.4,1.42,34.8,198.0,35.8,199.0,40.5,17.9,7.8,5.1,6.8,7.5,13.1,3.2,12.3,5.5,7.9,15.1,12.9,24.8,58.2,18.4
803,26.2,7.3,1.5,250,99,1004.6,0.1,0.81,28.8,257.0,29.8,225.0,29.0,15.5,9.9,5.7,2.2,6.2,16.6,2.8,6.7,6.2,8.3,13.3,11.0,20.0,18.6,8.2
804,28.1,0.0,1.6,230,99,1004.2,0.4,1.68,37.1,1198.0,44.1,1261.0,58.8,84.6,38.2,24.6,11.8,20.3,78.4,13.2,29.3,27.5,39.3,57.2,62.2,74.5,86.2,45.2
805,29.3,0.0,1.9,250,99,1003.8,0.2,1.97,38.9,441.0,36.0,427.0,41.0,32.2,17.4,10.4,4.3,13.1,30.9,5.1,15.1,10.6,14.6,24.8,22.7,41.6,43.5,17.3
806,29.2,0.0,2.7,230,99,1003.4,0.1,1.76,37.4,376.0,39.4,339.0,43.5,19.6,13.1,8.0,4.9,10.7,23.3,5.1,12.5,9.1,12.6,22.4,18.7,36.0,33.9,18.6
807,30.9,0.0,2.1,250,86,1002.9,0.4,2.05,38.4,65.0,34.2,63.0,36.8,4.3,2.2,1.3,0.9,2.4,3.1,1.3,3.6,1.8,2.5,5.5,4.3,8.4,10.7,4.3
808,30.0,1.2,0.7,50,99,1002.6,0.5,1.72,39.7,192.0,35.6,191.0,40.6,12.1,7.3,3.9,1.6,5.9,13.3,2.5,6.5,5.1,6.7,11.1,9.9,17.6,18.0,7.9
809,29.6,0.0,1.1,340,97,1002.6,0.6,1.71,36.6,389.0,36.8,439.0,40.8,33.8,20.0,5.9,6.1,15.1,29.3,5.1,22.1,9.1,10.9,24.0,27.6,52.2,61.0,26.5
810,29.4,0.0,1.6,250,98,1002.3,0.5,0.87,32.0,116.0,35.9,130.0,36.6,11.1,5.4,1.2,1.8,7.1,12.1,3.0,8.4,6.8,6.0,13.6,12.1,24.0,24.1,10.2
811,28.9,0.0,2.6,270,98,1002.2,0.5,0.44,29.8,38.0,30.4,36.0,28.5,1.1,1.2,0.4,0.0,0.8,2.6,0.7,1.9,1.4,1.5,3.3,2.4,4.0,3.8,2.0
812,28.4,0.0,0.9,270,99,1002.5,0.1,0.1,28.1,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,27.9,0.0,1.3,250,99,1002.7,0.0,0.0,27.9,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,27.3,0.0,1.8,230,99,1003.2,0.0,0.0,27.0,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,26.9,0.0,1.6,230,99,1003.5,0.0,0.0,26.6,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,26.8,0.0,1.7,230,99,1003.6,0.0,0.0,26.9,0.0,26.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,26.8,0.0,2.1,230,99,1003.4,0.0,0.0,26.7,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,26.6,0.0,1.6,230,99,1003.2,0.0,0.0,26.6,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,26.4,0.0,0.9,230,99,1003.4,0.0,0.0,26.3,0.0,26.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,26.5,0.0,1.4,230,99,1003.4,0.0,0.0,26.6,0.0,26.6,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,26.4,0.0,0.5,230,99,1003.6,0.0,0.0,26.3,0.0,26.5,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,26.5,0.0,0.5,200,99,1003.8,0.0,0.06,26.6,13.0,25.8,9.0,24.2,0.0,0.0,0.0,0.0,0.0,-0.4,0.3,0.4,0.0,0.0,0.6,0.0,0.0,0.9,0.3
823,26.9,0.0,0.6,180,99,1004.1,0.3,0.29,27.6,85.0,30.8,70.0,28.3,4.9,2.8,2.3,3.4,2.6,3.7,1.5,3.4,2.4,3.3,7.2,5.0,10.3,9.4,4.2
824,27.5,0.0,1.1,230,99,1004.3,0.2,0.57,29.4,385.0,36.2,277.0,33.8,8.4,7.6,9.1,2.9,3.3,17.0,3.0,3.9,8.6,9.3,12.8,6.5,11.7,10.9,5.6
825,28.7,0.0,1.3,250,98,1004.0,0.5,1.19,32.7,357.0,37.9,307.0,40.4,14.5,14.1,9.8,8.6,8.7,20.7,4.5,11.7,9.5,14.0,20.4,22.1,30.5,39.1,10.5
826,30.0,0.0,1.4,230,91,1003.9,0.8,1.92,37.8,333.0,38.3,308.0,42.1,50.3,11.7,8.4,8.9,8.1,21.7,3.1,16.0,7.2,11.8,17.0,14.8,27.6,49.9,10.6
827,30.6,0.0,1.9,250,80,1003.5,0.8,2.53,37.8,1048.0,45.2,1014.0,50.5,61.4,31.9,23.5,17.8,25.8,66.8,10.4,28.7,24.0,33.7,53.6,44.9,89.7,62.2,37.7
828,30.8,0.0,1.5,250,79,1003.0,0.7,2.8,37.2,334.0,37.0,339.0,40.8,24.5,12.9,8.3,6.7,10.2,24.2,4.0,11.3,8.7,11.7,19.1,16.9,30.8,31.8,13.1
829,31.5,0.0,1.1,340,77,1002.4,0.4,2.25,38.9,894.0,42.9,933.0,50.4,70.9,31.2,20.5,14.7,30.3,61.3,6.7,30.0,25.5,37.3,58.8,54.6,106.2,95.5,27.1
830,31.3,0.0,2.4,270,82,1002.0,0.4,1.83,38.6,954.0,38.6,1031.0,43.5,45.5,34.6,12.1,8.3,12.2,65.2,5.2,11.8,9.2,15.9,35.5,27.1,35.1,33.7,17.4
831,32.4,0.0,0.8,320,72,1001.6,0.9,2.61,39.9,721.0,45.0,792.0,55.2,41.2,25.8,15.5,15.9,24.3,53.2,9.5,27.0,20.3,28.5,46.4,41.4,79.8,78.4,32.9
832,32.9,0.0,1.9,250,77,1001.3,0.7,1.94,41.0,320.0,40.2,382.0,43.7,18.2,13.5,5.4,5.0,6.2,29.2,2.7,11.5,6.5,8.4,11.2,16.0,18.4,31.5,11.2
833,32.6,0.0,2.2,250,71,1001.0,1.0,2.2,38.6,512.0,40.0,558.0,43.1,34.9,18.9,8.8,10.3,17.4,38.4,7.1,18.9,15.3,18.1,32.0,29.7,55.4,54.5,23.1
834,31.5,0.0,2.0,270,83,1000.8,0.6,0.97,34.9,94.0,33.6,91.0,33.3,7.0,3.4,1.8,1.8,2.7,5.6,1.4,3.6,2.5,3.2,6.1,5.1,9.2,10.3,4.2
835,30.3,0.0,2.6,270,87,1000.9,0.9,0.61,30.7,29.0,31.4,28.0,30.5,0.9,0.9,0.0,0.0,0.5,0.9,0.6,1.1,0.7,0.7,0.9,0.9,1.7,3.2,1.2
836,29.2,0.0,1.8,250,91,1001.1,0.1,0.11,28.2,0.0,28.6,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,28.8,0.0,2.0,270,96,1001.4,0.0,0.0,28.1,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,28.1,0.0,1.8,230,99,1001.7,0.0,0.0,27.6,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,27.7,0.0,1.0,250,99,1001.6,0.0,0.0,26.7,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,27.1,0.0,2.1,230,99,1001.3,0.0,0.0,26.1,0.0,26.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,27.0,0.0,1.5,200,99,1001.0,0.0,0.0,26.3,0.0,26.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,26.8,0.0,1.5,230,99,1000.9,0.0,0.0,26.4,0.0,26.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,27.0,0.0,1.6,230,99,1000.9,0.0,0.0,26.6,0.0,25.9,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,26.9,0.0,1.6,230,99,1000.8,0.0,0.0,26.5,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,26.7,0.0,1.6,230,99,1000.9,0.0,0.0,26.4,0.0,26.1,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,26.7,0.0,1.4,230,99,1000.9,0.0,0.06,26.8,5.0,26.1,6.0,25.6,0.0,0.0,0.0,0.0,-0.2,-0.4,0.1,0.2,0.1,0.0,0.5,0.0,0.0,0.8,0.0
847,27.1,0.0,1.8,230,99,1001.0,0.0,0.22,28.0,14.0,27.1,13.0,25.8,-0.8,0.3,0.0,0.0,0.0,-0.3,0.4,0.5,0.3,0.0,0.7,0.0,0.0,1.4,0.6
848,27.4,0.0,2.9,230,99,1000.8,0.0,0.37,28.9,45.0,27.9,43.0,26.3,2.5,1.6,0.8,0.8,1.1,2.0,0.8,1.8,1.2,1.5,3.2,2.4,4.3,5.0,1.9
849,28.3,0.0,2.1,230,99,1000.6,0.0,0.67,31.4,187.0,31.8,182.0,33.4,31.2,7.7,4.3,7.3,6.5,12.1,3.4,10.3,4.6,6.5,12.7,11.6,20.7,29.1,18.2
850,29.5,0.0,1.8,250,98,1000.5,0.1,0.98,34.5,355.0,38.0,317.0,42.3,15.7,11.3,8.6,8.9,10.0,22.2,8.8,8.3,12.6,25.3,29.2,13.9,27.5,23.6,24.6
851,30.7,0.0,2.9,250,83,1000.0,0.6,1.98,37.4,1025.0,42.0,979.0,47.7,68.5,13.7,23.9,5.6,18.8,66.1,4.5,9.4,21.0,32.4,34.2,44.9,29.2,25.6,10.8
852,31.0,0.0,2.0,250,81,999.8,0.2,1.61,37.4,266.0,37.4,258.0,40.8,17.3,9.7,6.0,4.4,6.8,17.5,3.0,7.2,6.5,8.6,13.5,11.6,20.9,20.2,8.7
853,30.8,0.0,3.0,230,83,999.1,0.3,1.66,36.6,1068.0,40.8,1126.0,44.9,25.8,36.9,24.6,11.4,32.6,76.0,12.7,28.2,28.1,24.9,63.9,57.1,107.8,102.7,44.5
854,32.5,0.0,2.4,250,74,998.7,0.4,1.84,44.0,973.0,43.0,1038.0,48.8,62.6,33.6,21.5,10.2,30.7,69.6,11.9,33.1,26.2,37.1,58.7,52.1,99.6,97.3,42.3
855,32.3,0.0,2.7,250,82,998.1,0.7,2.03,42.8,787.0,43.4,868.0,51.3,56.8,28.1,16.7,8.7,25.8,59.1,10.1,28.4,22.0,30.8,48.9,44.4,83.7,85.5,36.8
856,32.0,0.0,3.2,230,83,997.8,0.6,1.65,42.3,666.0,41.2,750.0,47.9,44.7,24.5,13.5,2.1,21.2,52.3,3.0,9.2,7.3,8.9,23.6,37.3,64.0,25.5,10.6
857,31.3,0.0,2.7,250,84,997.4,0.6,1.14,36.4,476.0,40.4,527.0,45.0,30.4,17.1,8.3,4.3,15.3,35.3,6.3,16.1,13.7,16.1,28.6,26.0,48.6,45.9,20.2
858,30.6,0.0,2.9,230,88,997.3,0.4,0.66,32.5,200.0,37.7,212.0,39.1,9.8,5.3,1.9,1.4,5.9,13.1,2.4,6.6,5.6,5.2,11.4,10.0,19.3,18.8,7.8
859,29.8,0.0,2.9,250,91,997.6,0.9,0.45,30.4,27.0,32.5,23.0,31.3,0.0,0.6,0.0,0.0,0.3,0.5,0.5,1.0,0.6,0.6,0.8,0.0,0.7,2.3,1.1
860,29.2,0.0,1.9,250,98,998.5,0.0,0.08,29.1,0.0,30.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,28.6,0.0,2.0,250,99,998.8,0.0,0.0,28.0,0.0,29.3,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,28.4,0.0,1.6,250,99,998.9,0.0,0.0,28.2,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,28.1,0.0,1.4,250,99,999.0,0.0,0.0,28.0,0.0,27.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,27.8,0.0,1.6,250,99,999.2,0.0,0.0,27.8,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,27.6,0.0,1.0,250,99,999.2,0.0,0.0,27.8,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,27.6,0.0,1.6,230,99,999.1,0.0,0.0,27.5,0.0,27.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,27.5,0.0,1.9,230,99,998.8,0.0,0.0,27.1,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,27.4,0.0,1.7,230,99,998.9,0.0,0.0,27.3,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,27.3,0.0,1.8,230,99,999.0,0.0,0.0,27.2,0.0,27.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,27.3,0.0,1.3,230,99,999.4,0.0,0.06,27.2,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
871,27.6,0.0,1.5,230,99,999.7,0.0,0.26,28.3,83.0,29.7,72.0,28.3,4.6,2.8,1.7,1.5,1.9,4.0,1.1,2.9,1.9,2.5,4.8,3.8,6.9,8.4,3.3
872,28.5,0.0,1.3,250,99,999.8,0.1,0.63,31.0,112.0,31.9,97.0,31.3,4.1,3.6,2.2,1.9,2.3,5.5,1.5,2.9,2.7,3.7,6.1,4.6,8.4,8.2,4.0
873,29.3,0.0,1.2,250,97,999.5,0.4,1.21,34.1,144.0,35.7,151.0,35.4,14.3,5.9,3.4,3.2,5.0,9.9,1.9,6.9,3.5,4.7,9.3,8.6,15.6,19.6,6.7
874,29.8,0.0,1.8,230,97,999.5,0.3,1.05,34.1,254.0,37.6,241.0,36.8,19.6,9.5,5.8,4.2,6.4,16.5,2.7,7.7,5.7,7.5,12.3,10.9,19.3,21.3,8.2
875,30.0,0.0,1.4,250,94,999.4,0.3,1.48,35.3,369.0,45.0,355.0,47.9,27.0,13.1,8.9,16.1,20.2,24.0,7.5,25.9,19.7,26.5,36.6,34.0,66.5,74.9,28.6
876,31.3,0.0,1.4,290,84,998.8,0.5,1.99,41.9,867.0,43.1,883.0,44.9,65.1,31.4,22.2,7.2,14.1,63.5,10.3,12.6,24.0,33.4,35.9,31.0,43.9,31.8,17.0
877,32.7,0.0,1.8,250,83,998.7,0.8,2.71,49.0,883.0,51.1,936.0,58.7,65.0,29.1,19.0,8.4,24.4,59.4,9.6,28.0,21.6,30.3,48.3,43.2,80.3,80.7,34.1
878,33.1,0.0,1.7,270,75,998.3,0.7,2.44,47.7,844.0,50.2,915.0,56.2,34.4,28.7,18.1,8.3,25.3,59.2,9.6,27.1,21.8,30.5,47.7,43.5,81.7,78.9,34.1
879,33.4,0.0,2.6,230,74,997.9,0.9,2.87,51.2,714.0,47.6,789.0,55.0,15.0,24.7,14.9,7.3,23.0,52.0,8.8,24.2,19.7,27.6,43.2,39.0,73.2,71.9,31.0
880,32.9,0.0,3.0,230,79,997.7,0.8,2.22,44.5,233.0,44.3,253.0,48.2,14.4,8.2,4.9,2.3,7.9,16.7,3.5,8.2,7.3,9.6,15.1,12.5,23.6,22.2,11.7
